id,customer_id,reference,amount_cents,currency,due_date,status
18449,2400,RE-2026-018449,50834,EUR,2026-03-31,paid
18450,2400,RE-2026-018450,173623,EUR,2026-04-05,open
18451,2400,RE-2026-018451,53769,EUR,2026-04-06,open
18452,2400,RE-2026-018452,68359,EUR,2026-04-13,open
18453,2400,RE-2026-018453,12814,EUR,2026-05-09,open
18454,2400,RE-2026-018454,1165623,EUR,2026-05-13,open
18455,2400,RE-2026-018455,84500,EUR,2026-05-23,open
18456,2400,RE-2026-018456,2200713,EUR,2026-07-01,open
18457,2400,RE-2026-018457,160298,EUR,2026-07-15,open
18458,2400,RE-2026-18458,63757,EUR,2026-07-21,open
18459,2400,RE-2026-018459,131706,EUR,2026-08-18,paid
18460,2400,RE-2026-018460,775147,EUR,2026-08-23,paid
18461,2400,RE-2026-018461,1950436,EUR,2026-08-30,open
18462,2401,RE-2026-018462,64197,EUR,2026-03-30,open
18463,2401,RE-2026-018463,97281,EUR,2026-04-10,open
18464,2401,RE-2026-018464,1007487,EUR,2026-04-12,open
18465,2401,RE-2026-018465,1530034,EUR,2026-04-22,open
18466,2401,RE-2026-018466,197311,EUR,2026-04-26,open
18467,2401,RE-2026-018467,25036,EUR,2026-05-20,paid
18468,2401,RE-2026-018468,27811,EUR,2026-06-11,open
18469,2401,RE-2026-018469,39792,EUR,2026-08-23,open
18470,2401,RE-2026-018470,1583407,EUR,2026-09-01,open
18471,2402,RE-2026-018471,35369,EUR,2026-03-18,open
18472,2402,RE-2026-018472,608499,EUR,2026-03-19,open
18473,2402,RE-2026-018473,525080,EUR,2026-03-26,open
18474,2402,RE 2026 018474,47209,EUR,2026-05-12,open
18475,2402,RE-2026-018475,9364,EUR,2026-05-14,open
18476,2402,RE-2026-018476,25397,EUR,2026-05-15,open
18477,2402,RE-2026-018477,253146,EUR,2026-05-24,paid
18478,2402,RE-2026-018478,878440,EUR,2026-06-11,paid
18479,2402,RE 2026 018479,260563,EUR,2026-06-16,paid
18480,2402,RE-2026-018480,409645,EUR,2026-06-25,paid
18481,2402,RE-2026-018481,701851,EUR,2026-07-08,paid
18482,2402,RE-2026-018482,240262,EUR,2026-07-16,open
18483,2402,RE-2026-018483,409180,EUR,2026-08-22,open
18484,2402,RE-2026-018484,55712,EUR,2026-09-03,open
18485,2403,RE-2026-018485,2427068,EUR,2026-03-11,open
18486,2403,RE-2026-018486,22213,EUR,2026-03-15,open
18487,2403,RE-2026-018487,186140,EUR,2026-03-26,open
18488,2403,RE-2026-018488,2445123,EUR,2026-03-28,open
18489,2403,RE-2026-018489,170829,EUR,2026-03-29,open
18490,2403,RE-2026/018490,5640,EUR,2026-03-31,open
18491,2403,RE-2026-018491,17625,EUR,2026-04-02,open
18492,2403,RE-2026-018492,85017,EUR,2026-04-02,paid
18493,2403,RE-2026-018493,32428,EUR,2026-04-12,open
18494,2403,RE-2026-018494,44116,EUR,2026-04-17,open
18495,2403,RE-2026-018495,102279,EUR,2026-04-21,paid
18496,2403,RE-2026-018496,38061,EUR,2026-04-23,open
18497,2403,RE-2026-018497,106360,EUR,2026-05-01,open
18498,2403,RE-2026-018498,20363,EUR,2026-05-04,paid
18499,2403,RE-2026-018499,43719,EUR,2026-05-04,paid
18500,2403,RE-2026-018500,5244,EUR,2026-05-08,open
18501,2403,RE 2026 018501,240860,EUR,2026-05-11,open
18502,2403,RE-2026/018502,412274,EUR,2026-05-12,open
18503,2403,RE-2026-018503,430495,EUR,2026-05-23,open
18504,2403,RE-2026-018504,38715,EUR,2026-07-15,open
18505,2403,RE-2026-018505,6211,EUR,2026-07-17,paid
18506,2403,RE-2026-018506,88062,EUR,2026-07-18,open
18507,2403,RE-2026-018507,236721,EUR,2026-07-25,open
18508,2403,RE-2026-018508,638164,EUR,2026-07-30,open
18509,2403,RE-2026/018509,6678,EUR,2026-08-04,open
18510,2403,RE-2026-018510,85748,EUR,2026-08-05,paid
18511,2403,RE-2026-18511,988326,EUR,2026-08-15,paid
18512,2403,RE-2026-018512,5871,EUR,2026-08-16,paid
18513,2403,RE-2026/018513,190835,EUR,2026-09-01,open
18514,2403,RE-2026-018514,53094,EUR,2026-09-07,open
18515,2403,RE-2026-018515,334511,EUR,2026-09-12,open
18516,2404,RE-2026/018516,6276,EUR,2026-04-04,open
18517,2404,RE 2026 018517,10334,EUR,2026-04-16,open
18518,2404,RE-2026-018518,7081,EUR,2026-04-30,open
18519,2404,RE-2026-018519,92462,EUR,2026-06-30,open
18520,2404,RE-2026-018520,1009821,EUR,2026-07-12,open
18521,2404,RE-2026-18521,2079008,EUR,2026-07-28,open
18522,2404,RE-2026-18522,45677,EUR,2026-08-15,open
18523,2404,RE-2026-018523,1546702,EUR,2026-09-01,open
18524,2404,RE-2026-018524,368409,EUR,2026-09-07,open
18525,2405,RE-2026-018525,549365,EUR,2026-03-16,open
18526,2405,RE-2026-018526,135106,EUR,2026-03-19,open
18527,2405,RE-2026-018527,33299,EUR,2026-04-05,open
18528,2405,RE 2026 018528,1749141,EUR,2026-04-15,open
18529,2405,RE-2026-018529,1601179,EUR,2026-04-23,open
18530,2405,RE-2026-018530,14115,EUR,2026-05-23,open
18531,2405,RE-2026-018531,397436,EUR,2026-05-23,open
18532,2405,RE-2026-018532,2060570,EUR,2026-05-30,paid
18533,2405,RE-2026-018533,125155,EUR,2026-06-05,open
18534,2405,RE-2026/018534,15310,EUR,2026-06-06,open
18535,2405,RE-2026-018535,6883,EUR,2026-06-09,open
18536,2405,RE-2026/018536,88804,EUR,2026-06-12,open
18537,2405,RE-2026-018537,6600,EUR,2026-06-17,open
18538,2405,RE-2026-018538,671446,EUR,2026-06-26,open
18539,2405,RE-2026-018539,500635,EUR,2026-06-29,open
18540,2405,RE-2026-018540,5701,EUR,2026-07-06,paid
18541,2405,RE-2026-018541,267173,EUR,2026-07-16,open
18542,2405,RE-2026-018542,2246166,EUR,2026-07-16,open
18543,2405,RE-2026-018543,119756,EUR,2026-07-21,open
18544,2405,RE-2026/018544,514741,EUR,2026-07-24,open
18545,2405,RE-2026-018545,10955,EUR,2026-07-31,open
18546,2405,RE-2026-018546,546086,EUR,2026-08-02,open
18547,2405,RE-2026-018547,9758,EUR,2026-08-08,open
18548,2405,RE-2026-018548,2194817,EUR,2026-08-25,open
18549,2405,RE-2026-018549,1645358,EUR,2026-08-30,paid
18550,2405,RE-2026-018550,34538,EUR,2026-09-08,open
18551,2405,RE-2026-018551,5074,EUR,2026-09-15,open
18552,2405,RE-2026-018552,6623,EUR,2026-09-17,open
18553,2406,RE-2026-018553,419874,EUR,2026-03-10,paid
18554,2406,RE-2026/018554,5081,EUR,2026-03-24,open
18555,2406,RE-2026-018555,254922,EUR,2026-03-29,open
18556,2406,RE-2026-018556,115818,EUR,2026-04-04,open
18557,2406,RE-2026-018557,37529,EUR,2026-05-03,open
18558,2406,RE-2026-018558,31387,EUR,2026-07-12,paid
18559,2406,RE-2026-018559,6803,EUR,2026-07-22,open
18560,2406,RE-2026/018560,261315,EUR,2026-07-27,paid
18561,2406,RE-2026-018561,57217,EUR,2026-08-12,open
18562,2406,RE-2026-018562,317995,EUR,2026-08-20,open
18563,2406,RE-2026-018563,215623,EUR,2026-09-05,open
18564,2406,RE-2026-018564,1814338,EUR,2026-09-07,open
18565,2407,RE-2026-018565,172544,EUR,2026-03-07,open
18566,2407,RE-2026-018566,6222,EUR,2026-03-28,open
18567,2407,RE-2026-018567,1051628,EUR,2026-08-06,open
18568,2407,RE-2026-018568,70349,EUR,2026-08-08,paid
18569,2407,RE-2026-018569,58527,EUR,2026-08-20,open
18570,2407,RE-2026-018570,2294073,EUR,2026-09-08,open
18571,2408,RE-2026-018571,991178,EUR,2026-03-21,open
18572,2408,RE-2026-018572,361941,EUR,2026-03-30,open
18573,2408,RE-2026-018573,15195,EUR,2026-05-02,open
18574,2408,RE-2026-018574,6867,EUR,2026-07-12,open
18575,2408,RE-2026-018575,231216,EUR,2026-07-26,paid
18576,2408,RE-2026-018576,46398,EUR,2026-07-27,open
18577,2408,RE-2026-018577,17290,EUR,2026-08-03,open
18578,2408,RE-2026-018578,2232282,EUR,2026-08-23,paid
18579,2408,RE-2026-018579,5693,EUR,2026-09-16,open
18580,2409,RE-2026-018580,88828,EUR,2026-03-27,open
18581,2409,RE-2026-018581,6360,EUR,2026-03-31,open
18582,2409,RE-2026-018582,552810,EUR,2026-04-16,open
18583,2409,RE-2026-018583,453366,EUR,2026-05-07,open
18584,2409,RE-2026/018584,24006,EUR,2026-05-12,paid
18585,2409,RE-2026-018585,8784,EUR,2026-05-24,open
18586,2409,RE-2026-018586,35555,EUR,2026-07-24,open
18587,2409,RE-2026-018587,83175,EUR,2026-07-26,open
18588,2409,RE-2026-018588,19005,EUR,2026-07-28,open
18589,2409,RE-2026-018589,15835,EUR,2026-08-05,open
18590,2409,RE-2026-018590,12247,EUR,2026-08-11,open
18591,2409,RE-2026-018591,185385,EUR,2026-08-15,open
18592,2409,RE 2026 018592,869620,EUR,2026-08-15,open
18593,2409,RE-2026-018593,1931939,EUR,2026-08-29,open
18594,2409,RE-2026-018594,29501,EUR,2026-09-11,paid
18595,2410,RE-2026-018595,587936,EUR,2026-03-03,open
18596,2410,RE-2026-018596,24772,EUR,2026-03-23,open
18597,2410,RE-2026-018597,157431,EUR,2026-03-27,paid
18598,2410,RE-2026-018598,107618,EUR,2026-04-02,open
18599,2410,RE 2026 018599,21813,EUR,2026-04-06,open
18600,2410,RE-2026-018600,1861840,EUR,2026-04-16,open
18601,2410,RE-2026-018601,20169,EUR,2026-04-28,open
18602,2410,RE-2026-018602,476556,EUR,2026-04-29,open
18603,2410,RE-2026-018603,178730,EUR,2026-05-06,open
18604,2410,RE-2026-018604,284804,EUR,2026-05-10,open
18605,2410,RE-2026-018605,173779,EUR,2026-05-11,open
18606,2410,RE-2026-018606,64781,EUR,2026-06-06,open
18607,2410,RE-2026-018607,1246206,EUR,2026-06-11,open
18608,2410,RE-2026-018608,129879,EUR,2026-06-18,open
18609,2410,RE-2026-018609,13382,EUR,2026-06-19,paid
18610,2410,RE 2026 018610,225268,EUR,2026-07-02,open
18611,2410,RE-2026-018611,72472,EUR,2026-07-27,paid
18612,2410,RE-2026-018612,664440,EUR,2026-08-06,open
18613,2410,RE-2026-018613,108780,EUR,2026-08-10,open
18614,2410,RE-2026-018614,1322035,EUR,2026-08-13,paid
18615,2410,RE-2026/018615,995540,EUR,2026-08-23,paid
18616,2410,RE-2026-18616,27252,EUR,2026-08-24,open
18617,2411,RE-2026-018617,65173,EUR,2026-03-30,open
18618,2411,RE 2026 018618,143514,EUR,2026-04-05,open
18619,2411,RE-2026-018619,254299,EUR,2026-06-05,open
18620,2411,RE-2026-018620,2355680,EUR,2026-06-12,open
18621,2411,RE-2026-018621,7633,EUR,2026-07-15,open
18622,2411,RE-2026-018622,181978,EUR,2026-09-13,open
18623,2412,RE-2026-018623,174601,EUR,2026-03-19,open
18624,2412,RE-2026-18624,25928,EUR,2026-03-22,open
18625,2412,RE-2026-018625,10606,EUR,2026-03-30,open
18626,2412,RE-2026-018626,17671,EUR,2026-04-23,open
18627,2412,RE-2026-018627,60314,EUR,2026-04-26,open
18628,2412,RE-2026-018628,327195,EUR,2026-06-06,open
18629,2412,RE-2026-018629,91642,EUR,2026-06-08,paid
18630,2412,RE-2026/018630,54456,EUR,2026-06-12,open
18631,2412,RE-2026-018631,92908,EUR,2026-06-12,paid
18632,2412,RE 2026 018632,6648,EUR,2026-06-21,open
18633,2412,RE-2026-018633,156239,EUR,2026-07-25,open
18634,2412,RE-2026-018634,504380,EUR,2026-07-31,open
18635,2412,RE-2026-018635,1449608,EUR,2026-08-31,open
18636,2412,RE-2026-018636,1344316,EUR,2026-09-11,open
18637,2413,RE-2026-18637,1356923,EUR,2026-03-10,open
18638,2413,RE-2026-018638,30699,EUR,2026-03-12,open
18639,2413,RE-2026-018639,447089,EUR,2026-03-21,open
18640,2413,RE-2026-018640,38014,EUR,2026-04-04,open
18641,2413,RE-2026-018641,104076,EUR,2026-04-05,open
18642,2413,RE-2026-018642,243475,EUR,2026-04-15,open
18643,2413,RE-2026-018643,12271,EUR,2026-04-27,open
18644,2413,RE-2026-018644,5248,EUR,2026-05-09,paid
18645,2413,RE-2026-018645,75867,EUR,2026-05-11,paid
18646,2413,RE-2026-018646,414291,EUR,2026-05-17,open
18647,2413,RE-2026-018647,61151,EUR,2026-05-26,open
18648,2413,RE-2026-018648,967006,EUR,2026-07-11,open
18649,2413,RE-2026-018649,635673,EUR,2026-08-18,open
18650,2413,RE-2026-018650,304524,EUR,2026-08-28,open
18651,2413,RE-2026-018651,6217,EUR,2026-08-29,paid
18652,2413,RE-2026-018652,1171610,EUR,2026-08-30,paid
18653,2414,RE-2026-018653,9010,EUR,2026-04-08,open
18654,2414,RE-2026-018654,286926,EUR,2026-06-04,open
18655,2414,RE-2026/018655,62738,EUR,2026-06-10,open
18656,2414,RE-2026-18656,11270,EUR,2026-07-05,open
18657,2414,RE-2026-018657,6351,EUR,2026-08-03,open
18658,2414,RE-2026-018658,6346,EUR,2026-08-15,paid
18659,2415,RE-2026-018659,23460,EUR,2026-03-13,open
18660,2415,RE-2026-018660,559420,EUR,2026-03-20,open
18661,2415,RE-2026-018661,580378,EUR,2026-03-23,open
18662,2415,RE-2026-018662,8359,EUR,2026-04-09,paid
18663,2415,RE-2026/018663,39373,EUR,2026-04-18,open
18664,2415,RE-2026-018664,77858,EUR,2026-05-21,open
18665,2415,RE-2026-018665,18748,EUR,2026-05-25,open
18666,2415,RE-2026-018666,11444,EUR,2026-05-29,open
18667,2415,RE-2026-018667,57149,EUR,2026-06-10,open
18668,2415,RE-2026-018668,804174,EUR,2026-06-11,open
18669,2415,RE-2026/018669,25095,EUR,2026-09-01,open
18670,2416,RE 2026 018670,1137946,EUR,2026-03-02,open
18671,2416,RE-2026-018671,382879,EUR,2026-03-20,open
18672,2416,RE-2026-018672,49983,EUR,2026-04-12,open
18673,2416,RE-2026-018673,27448,EUR,2026-05-06,open
18674,2416,RE-2026-018674,108395,EUR,2026-05-08,open
18675,2416,RE-2026-018675,9135,EUR,2026-05-23,open
18676,2416,RE-2026-018676,2447481,EUR,2026-06-16,open
18677,2416,RE-2026-018677,292492,EUR,2026-06-21,open
18678,2416,RE-2026-018678,1495317,EUR,2026-06-24,open
18679,2416,RE-2026/018679,33276,EUR,2026-07-27,paid
18680,2416,RE-2026-018680,22311,EUR,2026-08-09,open
18681,2416,RE-2026-018681,17880,EUR,2026-08-20,open
18682,2416,RE-2026-018682,25969,EUR,2026-08-22,open
18683,2416,RE-2026-018683,31067,EUR,2026-08-26,open
18684,2416,RE-2026-018684,5733,EUR,2026-08-29,open
18685,2416,RE-2026-018685,6908,EUR,2026-08-31,open
18686,2417,RE-2026-018686,521599,EUR,2026-03-14,open
18687,2417,RE-2026-018687,10478,EUR,2026-04-09,open
18688,2417,RE-2026-018688,261585,EUR,2026-04-22,open
18689,2417,RE-2026-18689,59958,EUR,2026-04-25,open
18690,2417,RE-2026-018690,1028030,EUR,2026-05-14,open
18691,2417,RE-2026/018691,158328,EUR,2026-05-31,open
18692,2417,RE-2026-018692,602253,EUR,2026-06-05,open
18693,2417,RE-2026/018693,6040,EUR,2026-06-30,paid
18694,2417,RE-2026-018694,503485,EUR,2026-07-09,open
18695,2417,RE-2026-018695,117041,EUR,2026-07-23,open
18696,2417,RE-2026-018696,171586,EUR,2026-08-03,paid
18697,2417,RE 2026 018697,9233,EUR,2026-08-30,open
18698,2417,RE-2026/018698,5209,EUR,2026-09-11,open
18699,2418,RE-2026-018699,120972,EUR,2026-04-01,open
18700,2418,RE 2026 018700,21123,EUR,2026-07-13,open
18701,2418,RE-2026-018701,46896,EUR,2026-07-25,open
18702,2418,RE 2026 018702,199551,EUR,2026-08-05,open
18703,2419,RE-2026-018703,2374218,EUR,2026-03-30,open
18704,2419,RE-2026-018704,1069579,EUR,2026-04-08,open
18705,2419,RE-2026-018705,226073,EUR,2026-04-16,open
18706,2419,RE-2026-018706,64559,EUR,2026-07-10,open
18707,2419,RE-2026-018707,6102,EUR,2026-08-15,paid
18708,2419,RE-2026-018708,404215,EUR,2026-09-08,open
18709,2419,RE 2026 018709,63108,EUR,2026-09-17,paid
18710,2420,RE-2026-018710,71029,EUR,2026-04-14,open
18711,2420,RE-2026-018711,296812,EUR,2026-05-11,open
18712,2420,RE-2026-018712,204519,EUR,2026-07-14,open
18713,2420,RE-2026-018713,7518,EUR,2026-07-25,open
18714,2420,RE-2026-018714,334834,EUR,2026-08-15,open
18715,2420,RE-2026-018715,15340,EUR,2026-08-27,open
18716,2420,RE-2026-018716,11548,EUR,2026-09-02,open
18717,2420,RE-2026-018717,1535618,EUR,2026-09-18,open
18718,2421,RE-2026-018718,13914,EUR,2026-03-28,open
18719,2421,RE-2026-018719,372671,EUR,2026-04-09,open
18720,2421,RE-2026-018720,454801,EUR,2026-07-15,open
18721,2421,RE-2026-018721,236303,EUR,2026-09-07,paid
18722,2422,RE-2026-018722,896646,EUR,2026-03-05,open
18723,2422,RE-2026-018723,30416,EUR,2026-03-07,open
18724,2422,RE-2026-018724,6616,EUR,2026-05-19,open
18725,2422,RE-2026-018725,94042,EUR,2026-05-26,open
18726,2422,RE-2026-018726,94766,EUR,2026-07-09,open
18727,2422,RE-2026-018727,645472,EUR,2026-07-27,open
18728,2422,RE-2026-018728,2285922,EUR,2026-08-02,open
18729,2422,RE-2026-018729,187443,EUR,2026-08-11,open
18730,2422,RE-2026-18730,288035,EUR,2026-08-23,open
18731,2423,RE-2026/018731,11522,EUR,2026-03-03,open
18732,2423,RE-2026-018732,10505,EUR,2026-03-20,open
18733,2423,RE-2026-018733,664440,EUR,2026-03-25,open
18734,2423,RE-2026-018734,51706,EUR,2026-03-30,open
18735,2423,RE-2026-018735,440832,EUR,2026-03-30,open
18736,2423,RE-2026-018736,13423,EUR,2026-04-09,open
18737,2423,RE-2026-018737,138468,EUR,2026-04-20,open
18738,2423,RE-2026-018738,9050,EUR,2026-04-25,open
18739,2423,RE-2026-018739,498643,EUR,2026-05-09,open
18740,2423,RE-2026-018740,791256,EUR,2026-06-16,open
18741,2423,RE-2026-018741,22648,EUR,2026-07-30,paid
18742,2423,RE-2026-018742,5858,EUR,2026-08-30,paid
18743,2424,RE 2026 018743,8307,EUR,2026-03-11,open
18744,2424,RE-2026-018744,101699,EUR,2026-03-13,open
18745,2424,RE-2026-018745,66004,EUR,2026-04-03,open
18746,2424,RE-2026-018746,35216,EUR,2026-04-04,paid
18747,2424,RE-2026-018747,58013,EUR,2026-04-09,open
18748,2424,RE-2026-018748,383794,EUR,2026-04-09,open
18749,2424,RE-2026-018749,239362,EUR,2026-04-16,open
18750,2424,RE-2026-018750,2493723,EUR,2026-04-18,open
18751,2424,RE-2026-018751,5730,EUR,2026-05-10,open
18752,2424,RE-2026-018752,429887,EUR,2026-05-11,open
18753,2424,RE-2026-018753,206710,EUR,2026-05-14,open
18754,2424,RE-2026-018754,149032,EUR,2026-05-25,open
18755,2424,RE-2026-018755,48065,EUR,2026-05-30,open
18756,2424,RE-2026-018756,10049,EUR,2026-06-07,open
18757,2424,RE-2026-018757,159866,EUR,2026-06-10,open
18758,2424,RE 2026 018758,10650,EUR,2026-06-12,open
18759,2424,RE-2026-018759,709162,EUR,2026-06-25,open
18760,2424,RE-2026-018760,252176,EUR,2026-06-27,open
18761,2424,RE-2026-018761,20548,EUR,2026-07-07,open
18762,2424,RE-2026-018762,1257343,EUR,2026-07-10,paid
18763,2424,RE-2026-018763,18702,EUR,2026-07-11,open
18764,2424,RE-2026-018764,549546,EUR,2026-07-21,open
18765,2424,RE-2026-018765,295664,EUR,2026-07-26,open
18766,2424,RE-2026-018766,53730,EUR,2026-08-16,open
18767,2424,RE-2026/018767,94292,EUR,2026-08-17,open
18768,2424,RE-2026-018768,110705,EUR,2026-09-09,open
18769,2425,RE-2026-018769,491813,EUR,2026-03-16,open
18770,2425,RE-2026-018770,48579,EUR,2026-03-24,open
18771,2425,RE-2026-018771,157291,EUR,2026-04-21,paid
18772,2425,RE-2026-018772,22571,EUR,2026-04-26,open
18773,2425,RE-2026-018773,142721,EUR,2026-05-03,open
18774,2425,RE-2026/018774,1222093,EUR,2026-05-14,paid
18775,2425,RE 2026 018775,54045,EUR,2026-05-28,paid
18776,2425,RE-2026-018776,7870,EUR,2026-06-21,open
18777,2425,RE-2026-018777,33691,EUR,2026-06-21,open
18778,2425,RE-2026-018778,183350,EUR,2026-06-22,open
18779,2425,RE-2026-18779,10153,EUR,2026-07-06,open
18780,2425,RE-2026-018780,252563,EUR,2026-07-09,open
18781,2425,RE-2026-018781,78411,EUR,2026-07-12,open
18782,2425,RE-2026-018782,50138,EUR,2026-07-19,open
18783,2425,RE-2026-018783,22643,EUR,2026-07-20,paid
18784,2425,RE-2026-018784,2080639,EUR,2026-08-02,open
18785,2425,RE-2026-018785,60372,EUR,2026-08-27,open
18786,2425,RE-2026-018786,12984,EUR,2026-09-04,open
18787,2425,RE-2026-018787,114297,EUR,2026-09-10,open
18788,2425,RE-2026-018788,123940,EUR,2026-09-12,open
18789,2425,RE-2026-018789,188225,EUR,2026-09-12,open
18790,2426,RE-2026-018790,17732,EUR,2026-05-19,open
18791,2426,RE-2026-018791,12500,EUR,2026-05-20,open
18792,2426,RE-2026/018792,40706,EUR,2026-08-06,open
18793,2426,RE-2026-018793,116452,EUR,2026-08-29,open
18794,2427,RE-2026-018794,231943,EUR,2026-04-26,open
18795,2427,RE-2026-018795,60205,EUR,2026-05-30,open
18796,2427,RE-2026/018796,420366,EUR,2026-06-19,open
18797,2427,RE-2026-018797,2187708,EUR,2026-06-27,open
18798,2428,RE-2026-018798,29083,EUR,2026-03-02,open
18799,2428,RE-2026-018799,117421,EUR,2026-03-02,paid
18800,2428,RE-2026-018800,9585,EUR,2026-03-04,paid
18801,2428,RE-2026/018801,291333,EUR,2026-03-04,open
18802,2428,RE-2026-018802,15669,EUR,2026-03-17,paid
18803,2428,RE-2026-018803,19280,EUR,2026-03-17,open
18804,2428,RE-2026-018804,18589,EUR,2026-03-18,open
18805,2428,RE-2026-018805,87565,EUR,2026-03-18,open
18806,2428,RE-2026-018806,45261,EUR,2026-03-19,open
18807,2428,RE-2026-018807,5684,EUR,2026-03-25,open
18808,2428,RE-2026-018808,54046,EUR,2026-03-25,open
18809,2428,RE-2026-018809,20788,EUR,2026-03-28,open
18810,2428,RE-2026-018810,24590,EUR,2026-04-04,open
18811,2428,RE-2026-018811,92181,EUR,2026-04-12,open
18812,2428,RE-2026-018812,11172,EUR,2026-04-15,open
18813,2428,RE-2026-018813,10837,EUR,2026-04-24,open
18814,2428,RE-2026-018814,249131,EUR,2026-04-25,open
18815,2428,RE-2026-018815,10015,EUR,2026-04-30,open
18816,2428,RE-2026-018816,64364,EUR,2026-05-09,open
18817,2428,RE-2026/018817,244041,EUR,2026-05-13,open
18818,2428,RE-2026-018818,56138,EUR,2026-05-30,open
18819,2428,RE-2026-018819,472416,EUR,2026-06-03,open
18820,2428,RE-2026-018820,5931,EUR,2026-06-06,open
18821,2428,RE-2026-018821,101457,EUR,2026-06-14,paid
18822,2428,RE-2026-018822,797591,EUR,2026-06-20,paid
18823,2428,RE-2026-018823,2481318,EUR,2026-06-20,open
18824,2428,RE-2026-018824,240084,EUR,2026-07-15,open
18825,2428,RE-2026-018825,880425,EUR,2026-07-16,open
18826,2428,RE-2026-018826,136328,EUR,2026-07-18,open
18827,2428,RE-2026-018827,650637,EUR,2026-07-23,open
18828,2428,RE-2026-018828,5170,EUR,2026-07-24,open
18829,2428,RE-2026-018829,28284,EUR,2026-07-27,open
18830,2428,RE-2026-018830,5107,EUR,2026-08-01,open
18831,2428,RE-2026-018831,57709,EUR,2026-08-02,paid
18832,2428,RE-2026-018832,901287,EUR,2026-08-23,open
18833,2428,RE-2026-018833,171062,EUR,2026-08-24,open
18834,2428,RE-2026-18834,707453,EUR,2026-08-24,paid
18835,2428,RE-2026-018835,17815,EUR,2026-08-25,open
18836,2428,RE-2026-018836,6363,EUR,2026-09-03,open
18837,2428,RE-2026-018837,23321,EUR,2026-09-06,open
18838,2428,RE-2026-018838,9714,EUR,2026-09-08,open
18839,2428,RE-2026/018839,466569,EUR,2026-09-11,open
18840,2428,RE-2026-018840,1903034,EUR,2026-09-15,open
18841,2429,RE-2026-018841,14729,EUR,2026-04-14,open
18842,2429,RE-2026-018842,9346,EUR,2026-05-05,open
18843,2429,RE-2026-018843,118230,EUR,2026-05-29,open
18844,2429,RE-2026-018844,280840,EUR,2026-08-18,open
18845,2429,RE-2026-018845,56972,EUR,2026-08-25,open
18846,2430,RE-2026-018846,18932,EUR,2026-03-04,paid
18847,2430,RE-2026-018847,51789,EUR,2026-03-07,open
18848,2430,RE-2026-018848,848090,EUR,2026-03-09,open
18849,2430,RE-2026-018849,51210,EUR,2026-03-29,open
18850,2430,RE-2026-018850,16481,EUR,2026-04-21,open
18851,2430,RE-2026-018851,721287,EUR,2026-05-16,open
18852,2430,RE-2026/018852,24387,EUR,2026-05-20,open
18853,2430,RE-2026-018853,2490083,EUR,2026-05-25,paid
18854,2430,RE-2026-018854,165965,EUR,2026-06-27,open
18855,2430,RE-2026-018855,1048417,EUR,2026-07-07,open
18856,2430,RE-2026-018856,2169429,EUR,2026-07-30,open
18857,2430,RE-2026-018857,418298,EUR,2026-08-24,open
18858,2430,RE-2026-018858,460428,EUR,2026-09-11,open
18859,2431,RE-2026-018859,82964,EUR,2026-03-04,open
18860,2431,RE-2026-018860,26605,EUR,2026-03-08,open
18861,2431,RE-2026-018861,52021,EUR,2026-03-14,open
18862,2431,RE-2026-018862,127244,EUR,2026-03-29,open
18863,2431,RE-2026-018863,22800,EUR,2026-04-09,open
18864,2431,RE-2026-018864,13498,EUR,2026-04-23,open
18865,2431,RE-2026-018865,2408525,EUR,2026-04-26,open
18866,2431,RE-2026-018866,86797,EUR,2026-06-11,open
18867,2431,RE-2026-018867,195754,EUR,2026-07-29,open
18868,2431,RE-2026-018868,190110,EUR,2026-09-04,open
18869,2432,RE-2026-018869,35950,EUR,2026-03-17,open
18870,2432,RE-2026-018870,1365111,EUR,2026-03-28,open
18871,2432,RE-2026/018871,616234,EUR,2026-03-30,open
18872,2432,RE-2026-018872,84886,EUR,2026-04-04,open
18873,2432,RE-2026-018873,128596,EUR,2026-04-04,paid
18874,2432,RE-2026-018874,43993,EUR,2026-04-28,open
18875,2432,RE-2026-018875,432517,EUR,2026-05-01,open
18876,2432,RE-2026-018876,304535,EUR,2026-05-16,open
18877,2432,RE-2026-018877,120181,EUR,2026-06-21,open
18878,2432,RE-2026-018878,1694384,EUR,2026-07-01,open
18879,2432,RE-2026/018879,35403,EUR,2026-08-03,open
18880,2432,RE-2026-018880,2219098,EUR,2026-08-07,open
18881,2432,RE-2026-018881,48700,EUR,2026-08-08,open
18882,2432,RE-2026-018882,138760,EUR,2026-08-21,open
18883,2433,RE-2026-018883,238883,EUR,2026-03-02,paid
18884,2433,RE-2026-018884,77621,EUR,2026-03-06,open
18885,2433,RE-2026-018885,575813,EUR,2026-04-20,open
18886,2433,RE-2026-018886,19944,EUR,2026-06-14,paid
18887,2433,RE-2026-018887,1005072,EUR,2026-07-04,open
18888,2433,RE-2026-018888,337746,EUR,2026-07-27,paid
18889,2433,RE-2026-018889,15874,EUR,2026-07-29,open
18890,2433,RE-2026-018890,10336,EUR,2026-09-02,open
18891,2433,RE-2026-018891,549560,EUR,2026-09-05,open
18892,2434,RE-2026/018892,344150,EUR,2026-05-02,open
18893,2434,RE-2026-018893,284820,EUR,2026-06-24,paid
18894,2434,RE-2026-018894,37237,EUR,2026-07-30,paid
